Date,WIZZL,RYAAY,TSLA,NVDA
2018-06-26,3536.0,116.2300033569336,68.4000015258789,60.024810791015625
2018-06-27,3568.0,113.63999938964844,68.9000015258789,58.46955490112305
2018-06-28,3567.0,112.37999725341797,69.98600006103516,59.74452209472656
2018-06-29,3600.0,114.2300033569336,68.58999633789062,58.762245178222656
2018-07-02,3491.0,113.6500015258789,67.01399993896484,60.086830139160156
2018-07-03,3540.0,113.38999938964844,62.172000885009766,58.74736785888672
2018-07-04,3553.0,,,
2018-07-05,3589.0,113.04000091552734,61.832000732421875,60.20836639404297
2018-07-06,3599.0,113.93000030517578,61.779998779296875,61.3493766784668
2018-07-09,3670.0,113.52999877929688,63.70199966430664,61.825626373291016
2018-07-10,3662.0,112.63999938964844,64.49400329589844,62.81781005859375
2018-07-11,3526.0,111.98999786376953,63.79199981689453,61.39898681640625
2018-07-12,3638.0,115.5199966430664,63.34199905395508,62.31676483154297
2018-07-13,3694.0,115.5,63.77399826049805,61.84299850463867
2018-07-16,3709.0,116.16000366210938,62.02000045776367,61.565181732177734
2018-07-17,3736.0,117.54000091552734,64.53800201416016,62.92695617675781
2018-07-18,3797.0,118.30000305175781,64.7699966430664,62.43334197998047
2018-07-19,3750.0,118.12000274658203,64.0459976196289,62.515201568603516
2018-07-20,3720.0,116.69999694824219,62.715999603271484,62.232425689697266
2018-07-23,3599.0,106.69999694824219,60.63999938964844,61.865318298339844
2018-07-24,3558.0,103.5199966430664,59.486000061035156,61.69168472290039
2018-07-25,3256.0,106.73999786376953,61.74800109863281,62.47550964355469
2018-07-26,3340.0,107.5,61.33000183105469,63.21221160888672
2018-07-27,3408.0,108.0,59.43600082397461,62.51272201538086
2018-07-30,3377.0,106.5199966430664,58.034000396728516,60.55562973022461
2018-07-31,3466.0,105.4000015258789,59.62799835205078,60.7367057800293
2018-08-01,3400.0,102.12000274658203,60.167999267578125,61.13605880737305
2018-08-02,3331.0,100.47000122070312,69.90799713134766,62.16544723510742
2018-08-03,3353.0,100.41999816894531,69.63400268554688,62.53255844116211
2018-08-06,3369.0,99.91999816894531,68.39800262451172,63.01129913330078
2018-08-07,3395.0,101.33999633789062,75.91400146484375,63.735591888427734
2018-08-08,3430.0,101.05999755859375,74.06800079345703,64.10021209716797
2018-08-09,3419.0,99.5199966430664,70.48999786376953,63.61403274536133
2018-08-10,3382.0,96.7699966430664,71.0979995727539,63.199806213378906
2018-08-13,3350.0,97.77999877929688,71.28199768066406,63.52971267700195
2018-08-14,3384.0,97.87000274658203,69.52799987792969,64.84683227539062
2018-08-15,3261.0,98.01000213623047,67.73799896240234,64.263916015625
2018-08-16,3317.0,97.98999786376953,67.08999633789062,63.85714340209961
2018-08-17,3314.0,98.30000305175781,61.099998474121094,60.72679138183594
2018-08-20,3334.0,98.94999694824219,61.6879997253418,61.47587966918945
2018-08-21,3315.0,98.12000274658203,64.37999725341797,62.83518600463867
2018-08-22,3254.0,95.47000122070312,64.3280029296875,65.1916275024414
2018-08-23,3291.0,98.13999938964844,64.0199966430664,66.18876647949219
2018-08-24,3278.0,99.62000274658203,64.56400299072266,67.52324676513672
2018-08-28,3250.0,102.02999877929688,62.37200164794922,68.05903625488281
2018-08-29,3233.0,102.29000091552734,61.00199890136719,69.11629486083984
2018-08-30,3193.0,101.95999908447266,60.630001068115234,68.9475326538086
2018-08-31,3171.0,101.87000274658203,60.332000732421875,69.65982055664062
2018-09-03,3164.0,,,
2018-09-04,3130.0,98.04000091552734,57.790000915527344,70.40933227539062
2018-09-05,3118.0,98.0199966430664,56.14799880981445,69.09893798828125
2018-09-06,3095.0,98.4800033569336,56.189998626708984,67.68427276611328
2018-09-07,3058.0,95.91999816894531,52.64799880981445,67.47084045410156
2018-09-10,3071.0,95.41999816894531,57.099998474121094,68.18314361572266
2018-09-11,3032.0,95.20999908447266,55.88800048828125,67.70414733886719
2018-09-12,3119.0,94.87999725341797,58.108001708984375,66.5625228881836
2018-09-13,3125.0,95.5199966430664,57.891998291015625,67.34178924560547
2018-09-14,3133.0,95.9800033569336,59.040000915527344,68.60503387451172
2018-09-17,3130.0,96.5999984741211,58.96799850463867,67.98458099365234
2018-09-18,3171.0,97.25,56.992000579833984,67.26237487792969
2018-09-19,3158.0,99.58999633789062,59.80400085449219,67.5006332397461
2018-09-20,3078.0,95.94000244140625,59.66600036621094,66.08599090576172
2018-09-21,3020.0,98.41999816894531,59.81999969482422,65.3836441040039
2018-09-24,2983.0,96.70999908447266,59.93600082397461,65.94205474853516
2018-09-25,2837.0,95.66000366210938,60.198001861572266,66.61463928222656
2018-09-26,2868.0,96.87999725341797,61.91600036621094,66.24484252929688
2018-09-27,2779.0,97.2699966430664,61.50400161743164,66.36395263671875
2018-09-28,2877.0,96.04000091552734,52.95399856567383,69.74419403076172
2018-10-01,2650.0,80.93000030517578,62.13999938964844,71.81404113769531
2018-10-02,2544.0,82.61000061035156,60.20399856567383,71.09927368164062
2018-10-03,2577.0,83.19000244140625,58.959999084472656,71.16132354736328
2018-10-04,2553.0,82.55000305175781,56.36600112915039,69.3148422241211
2018-10-05,2586.0,82.56999969482422,52.38999938964844,66.9744873046875
2018-10-08,2488.0,83.0999984741211,50.11199951171875,65.95941925048828
2018-10-09,2495.0,82.12999725341797,52.560001373291016,65.90233612060547
2018-10-10,2363.0,79.70999908447266,51.375999450683594,60.97591781616211
2018-10-11,2329.0,78.62999725341797,50.44599914550781,58.355106353759766
2018-10-12,2458.0,79.23999786376953,51.75600051879883,61.18687438964844
2018-10-15,2525.0,79.9800033569336,51.917999267578125,58.41716003417969
2018-10-16,2644.0,80.45999908447266,55.31800079345703,61.01066589355469
2018-10-17,2611.0,81.19999694824219,54.35599899291992,60.32320022583008
2018-10-18,2458.0,81.20999908447266,52.78200149536133,59.447113037109375
2018-10-19,2386.0,82.0999984741211,52.0,56.875946044921875
2018-10-22,2435.0,84.18000030517578,52.189998626708984,57.38471984863281
2018-10-23,2369.0,83.19999694824219,58.827999114990234,54.86318588256836
2018-10-24,2430.0,81.47000122070312,57.70000076293945,49.49004364013672
2018-10-25,2553.0,81.1500015258789,62.97200012207031,51.58221435546875
2018-10-26,2578.0,82.16999816894531,66.18000030517578,49.212074279785156
2018-10-29,2658.0,81.30999755859375,66.97000122070312,46.06760787963867
2018-10-30,2601.0,81.69000244140625,65.9800033569336,50.381011962890625
2018-10-31,2571.0,82.80000305175781,67.46399688720703,52.32428741455078
2018-11-01,2649.0,84.80000305175781,68.85600280761719,54.13105010986328
2018-11-02,2715.0,85.41000366210938,69.28199768066406,53.33934020996094
2018-11-05,2617.0,86.25,68.27999877929688,52.55757522583008
2018-11-06,2667.0,85.08999633789062,68.21199798583984,52.3813591003418
2018-11-07,2890.0,88.45999908447266,69.63200378417969,53.05889892578125
2018-11-08,2900.0,88.30000305175781,70.27999877929688,51.12308120727539
2018-11-09,2958.0,88.13999938964844,70.10199737548828,51.04365921020508
2018-11-12,2983.0,84.70999908447266,66.25599670410156,47.04048156738281
2018-11-13,3034.0,85.18000030517578,67.74600219726562,49.46522521972656
2018-11-14,2984.0,85.41999816894531,68.80000305175781,48.939083099365234
2018-11-15,2838.0,80.0999984741211,69.68800354003906,50.22962188720703
2018-11-16,2877.0,79.98999786376953,70.86199951171875,40.80862045288086
2018-11-19,2820.0,79.45999908447266,70.69400024414062,35.911983489990234
2018-11-20,2797.0,79.08999633789062,69.49800109863281,36.9990234375
2018-11-21,2969.0,81.48999786376953,67.63800048828125,35.914466857910156
2018-11-22,2913.0,,,
2018-11-23,3065.0,83.69999694824219,65.16600036621094,35.98644256591797
2018-11-26,3066.0,81.4800033569336,69.19999694824219,37.98430252075195
2018-11-27,2961.0,80.77999877929688,68.78399658203125,38.15306854248047
2018-11-28,2956.0,82.41999816894531,69.5739974975586,39.72654342651367
2018-11-29,3001.0,80.9800033569336,68.23400115966797,39.09305191040039
2018-11-30,2996.0,82.33000183105469,70.09600067138672,40.60102081298828
2018-12-03,2986.0,81.47000122070312,71.697998046875,42.24314880371094
2018-12-04,2870.0,80.66000366210938,71.94000244140625,39.03094482421875
2018-12-05,2913.0,,,
2018-12-06,2902.0,80.44000244140625,72.61199951171875,39.324092864990234
2018-12-07,2918.0,75.58000183105469,71.59400177001953,36.67084884643555
2018-12-10,2833.0,74.08999633789062,73.02999877929688,37.72667694091797
2018-12-11,2927.0,74.0,73.35199737548828,36.81494140625
2018-12-12,2954.0,74.23999786376953,73.31999969482422,36.99132537841797
2018-12-13,2887.0,73.54000091552734,75.35800170898438,36.98884582519531
2018-12-14,2881.0,72.5999984741211,73.14199829101562,36.382667541503906
2018-12-17,2750.0,71.66000366210938,69.68399810791016,35.66967010498047
2018-12-18,2775.0,71.63999938964844,67.40599822998047,36.5044059753418
2018-12-19,2764.0,71.8499984741211,66.59400177001953,34.41012954711914
2018-12-20,2752.0,70.97000122070312,63.07600021362305,33.562984466552734
2018-12-21,2760.0,69.3499984741211,63.95399856567383,32.18916320800781
2018-12-24,2748.0,67.94999694824219,59.077999114990234,31.570568084716797
2018-12-27,2722.0,70.08999633789062,63.22600173950195,32.58664321899414
2018-12-28,2792.0,71.38999938964844,66.77400207519531,33.202754974365234
2018-12-31,2802.0,71.33999633789062,66.55999755859375,33.165489196777344
2019-01-02,2752.0,71.88999938964844,62.02399826049805,33.84122085571289
2019-01-03,2777.0,70.62999725341797,60.071998596191406,31.796640396118164
2019-01-04,2905.0,72.81999969482422,63.53799819946289,33.83376693725586
2019-01-07,2929.0,73.0,66.99199676513672,35.62495422363281
2019-01-08,2925.0,71.45999908447266,67.06999969482422,34.738059997558594
2019-01-09,2957.0,71.97000122070312,67.70600128173828,35.421241760253906
2019-01-10,2920.0,73.1500015258789,68.99400329589844,36.0795783996582
2019-01-11,2957.0,72.2300033569336,69.4520034790039,36.973934173583984
2019-01-14,2923.0,71.2300033569336,66.87999725341797,37.373905181884766
2019-01-15,2945.0,68.4800033569336,68.88600158691406,37.232295989990234
2019-01-16,3035.0,68.68000030517578,69.20999908447266,36.97641372680664
2019-01-17,3037.0,67.95999908447266,69.46199798583984,37.691898345947266
2019-01-18,3020.0,65.75,60.45199966430664,38.98622131347656
2019-01-21,3122.0,,,
2019-01-22,3115.0,69.08999633789062,59.784000396728516,36.95903015136719
2019-01-23,3106.0,69.6500015258789,57.518001556396484,37.08821487426758
2019-01-24,3121.0,68.47000122070312,58.301998138427734,39.21229553222656
2019-01-25,3145.0,69.95999908447266,59.40800094604492,39.786163330078125
2019-01-28,3117.0,68.98999786376953,59.2760009765625,34.285911560058594
2019-01-29,3050.0,69.5,59.492000579833984,32.693477630615234
2019-01-30,3122.0,70.08999633789062,61.75400161743164,34.13188934326172
2019-01-31,3031.0,71.0,61.40399932861328,35.71190643310547
2019-02-01,3102.0,71.45999908447266,62.44200134277344,35.95537185668945
2019-02-04,3109.0,70.66999816894531,62.577999114990234,37.06088638305664
2019-02-05,3122.0,71.63999938964844,64.2699966430664,37.252174377441406
2019-02-06,3160.0,71.0,63.444000244140625,38.0098876953125
2019-02-07,3118.0,70.0999984741211,61.50199890136719,36.62364959716797
2019-02-08,3056.0,71.08999633789062,61.15999984741211,36.809967041015625
2019-02-11,3164.0,71.83000183105469,62.56800079345703,36.382667541503906
2019-02-12,3184.0,71.81999969482422,62.36199951171875,37.55527114868164
2019-02-13,3195.0,72.83999633789062,61.63399887084961,37.980079650878906
2019-02-14,3165.0,72.23999786376953,60.75400161743164,38.389984130859375
2019-02-15,3224.0,72.31999969482422,61.57600021362305,39.088077545166016
2019-02-18,3242.0,,,
2019-02-19,3245.0,73.66000366210938,61.12799835205078,38.914180755615234
2019-02-20,3301.0,73.19999694824219,60.512001037597656,39.38867950439453
2019-02-21,3223.0,73.36000061035156,58.24599838256836,38.69804763793945
2019-02-22,3187.0,73.61000061035156,58.94200134277344,39.54768371582031
2019-02-25,3161.0,74.18000030517578,59.75400161743164,39.4234619140625
2019-02-26,3171.0,74.91999816894531,59.571998596191406,39.02845764160156
2019-02-27,3098.0,75.26000213623047,62.948001861572266,38.608612060546875
2019-02-28,3041.0,74.54000091552734,63.97600173950195,38.36240768432617
2019-03-01,3039.0,77.66999816894531,58.95800018310547,38.90702819824219
2019-03-04,3068.0,76.87000274658203,57.071998596191406,38.989097595214844
2019-03-05,3164.0,76.56999969482422,55.30799865722656,38.9244384765625
2019-03-06,3186.0,77.3499984741211,55.24800109863281,37.81281280517578
2019-03-07,3180.0,75.27999877929688,55.31800079345703,37.11896896362305
2019-03-08,3080.0,73.25,56.827999114990234,37.462162017822266
2019-03-11,3059.0,73.69000244140625,58.183998107910156,40.0733757019043
2019-03-12,3065.0,74.44999694824219,56.672000885009766,40.416561126708984
2019-03-13,3080.0,74.61000061035156,57.79199981689453,41.93354797363281
2019-03-14,3161.0,75.12000274658203,57.992000579833984,41.17257308959961
2019-03-15,3228.0,76.13999938964844,55.08599853515625,42.229488372802734
2019-03-18,3194.0,74.44000244140625,53.89799880981445,42.0156135559082
2019-03-19,3203.0,74.08999633789062,53.49399948120117,43.696746826171875
2019-03-20,3170.0,73.1500015258789,54.720001220703125,43.37095642089844
2019-03-21,3165.0,73.33000183105469,54.80400085449219,45.743431091308594
2019-03-22,3069.0,71.45999908447266,52.90599822998047,44.14189147949219
2019-03-25,3037.0,71.69000244140625,52.08399963378906,43.21677017211914
2019-03-26,3025.0,72.66000366210938,53.55400085449219,43.98521423339844
2019-03-27,3049.0,74.30999755859375,54.965999603271484,43.89320373535156
2019-03-28,3062.0,74.86000061035156,55.7239990234375,44.0797233581543
2019-03-29,3010.0,74.94000244140625,55.97200012207031,44.654178619384766
2019-04-01,2880.0,75.08000183105469,57.83599853515625,45.33061599731445
2019-04-02,3017.0,72.55000305175781,57.17599868774414,45.50966262817383
2019-04-03,3109.0,74.05999755859375,58.36199951171875,46.90728759765625
2019-04-04,3120.0,75.19999694824219,53.555999755859375,46.81775665283203
2019-04-05,3147.0,73.94000244140625,54.992000579833984,47.486724853515625
2019-04-08,3133.0,73.69000244140625,54.63999938964844,47.69562530517578
2019-04-09,3177.0,73.69999694824219,54.46200180053711,47.066444396972656
2019-04-10,3188.0,73.04000091552734,55.21200180053711,47.7727165222168
2019-04-11,3290.0,76.44999694824219,53.683998107910156,47.63344955444336
2019-04-12,3257.0,77.05000305175781,53.540000915527344,47.252952575683594
2019-04-15,3329.0,78.0999984741211,53.2760009765625,45.932430267333984
2019-04-16,3447.0,79.41000366210938,54.672000885009766,46.80532455444336
2019-04-17,3451.0,82.55000305175781,54.24599838256836,46.576534271240234
2019-04-18,3468.0,83.2300033569336,54.652000427246094,46.3303337097168
2019-04-23,3376.0,79.2699966430664,52.779998779296875,47.41709518432617
2019-04-24,3393.0,78.19000244140625,51.731998443603516,47.54143142700195
2019-04-25,3412.0,78.23999786376953,49.5260009765625,46.48202896118164
2019-04-26,3433.0,78.18000030517578,47.02799987792969,44.288612365722656
2019-04-29,3410.0,76.8499984741211,48.29399871826172,44.59698486328125
2019-04-30,3400.0,77.63999938964844,47.737998962402344,45.012290954589844
2019-05-01,3431.0,77.94999694824219,46.801998138427734,44.880489349365234
2019-05-02,3524.0,76.5999984741211,48.81999969482422,45.55691909790039
2019-05-03,3410.0,75.9000015258789,51.00600051879883,45.512149810791016
2019-05-07,3429.0,74.12999725341797,49.4119987487793,43.0501594543457
2019-05-08,3339.0,72.98999786376953,48.96799850463867,43.2515869140625
2019-05-09,3319.0,72.19000244140625,48.395999908447266,42.32399368286133
2019-05-10,3351.0,71.91999816894531,47.90399932861328,41.9832878112793
2019-05-13,3327.0,69.91999816894531,45.402000427246094,39.40440368652344
2019-05-14,3356.0,70.08999633789062,46.46200180053711,40.29718780517578
2019-05-15,3350.0,69.44999694824219,46.38999938964844,39.68541717529297
2019-05-16,3397.0,69.87000274658203,45.66600036621094,39.837120056152344
2019-05-17,3384.0,69.0999984741211,42.20600128173828,38.92692184448242
2019-05-20,3312.0,67.76000213623047,41.071998596191406,37.73820877075195
2019-05-21,3165.0,70.19000244140625,41.01599884033203,38.56135559082031
2019-05-22,3102.0,68.5999984741211,38.54600143432617,37.85011291503906
2019-05-23,3079.0,68.69000244140625,39.097999572753906,36.63652801513672
2019-05-24,3138.0,69.80000305175781,38.125999450683594,36.09687423706055
2019-05-28,3108.0,68.01000213623047,37.7400016784668,35.64426803588867
2019-05-29,3145.0,66.6500015258789,37.97200012207031,34.90068054199219
2019-05-30,3208.0,66.5,37.64400100708008,34.63429260253906
2019-05-31,3134.0,65.22000122070312,37.03200149536133,33.725555419921875
2019-06-03,3274.0,65.63999938964844,35.79399871826172,33.30727767944336
2019-06-04,3507.0,67.5,38.720001220703125,35.60279083251953
2019-06-05,3507.0,66.5199966430664,39.31800079345703,35.174556732177734
2019-06-06,3553.0,65.54000091552734,41.189998626708984,35.796993255615234
2019-06-07,3534.0,66.33999633789062,40.900001525878906,36.225215911865234
2019-06-10,3550.0,65.62000274658203,42.57600021362305,36.9547004699707
2019-06-11,3551.0,65.72000122070312,43.41999816894531,37.532310485839844
2019-06-12,3600.0,65.95999908447266,41.85200119018555,36.39949417114258
2019-06-13,3643.0,66.19000244140625,42.78200149536133,36.91238021850586
2019-06-14,3625.0,65.27999877929688,42.98400115966797,36.0110969543457
2019-06-17,3531.0,62.45000076293945,45.00600051879883,36.10820007324219
2019-06-18,3539.0,62.22999954223633,44.948001861572266,38.0626220703125
2019-06-19,3505.0,62.040000915527344,45.2859992980957,38.122371673583984
2019-06-20,3485.0,62.0,43.92399978637695,38.366363525390625
2019-06-21,3455.0,62.130001068115234,44.37200164794922,37.78376770019531
2019-06-24,3428.0,62.529998779296875,44.72800064086914,38.007843017578125
2019-06-25,3322.0,62.22999954223633,43.95199966430664,37.71406173706055
2019-06-26,3286.0,63.439998626708984,43.854000091552734,39.65105056762695
2019-06-27,3301.0,63.849998474121094,44.56800079345703,40.639461517333984
2019-06-28,3409.0,64.13999938964844,44.69200134277344,40.888431549072266
2019-07-01,3386.0,65.26000213623047,45.433998107910156,41.371437072753906
2019-07-02,3505.0,65.58000183105469,44.90999984741211,40.3904914855957
2019-07-03,3539.0,66.79000091552734,46.97999954223633,40.51995849609375
2019-07-04,3643.0,,,
2019-07-05,3622.0,67.66000366210938,46.619998931884766,39.89255142211914
2019-07-08,3577.0,66.26000213623047,46.06800079345703,39.14065933227539
2019-07-09,3525.0,65.30999755859375,46.012001037597656,39.16556167602539
2019-07-10,3517.0,64.98999786376953,47.784000396728516,39.8502311706543
2019-07-11,3519.0,63.439998626708984,47.720001220703125,41.39882278442383
2019-07-12,3501.0,63.650001525878906,49.01599884033203,41.729949951171875
2019-07-15,3500.0,63.77000045776367,50.70000076293945,41.645301818847656
2019-07-16,3597.0,64.62000274658203,50.47600173950195,41.59799575805664
2019-07-17,3573.0,63.869998931884766,50.97200012207031,42.25279235839844
2019-07-18,3591.0,64.62000274658203,50.70800018310547,42.36980056762695
2019-07-19,3626.0,64.30999755859375,51.63600158691406,41.93659973144531
2019-07-22,3602.0,65.91000366210938,51.13600158691406,42.65363311767578
2019-07-23,3678.0,65.33000183105469,52.034000396728516,43.73416519165039
2019-07-24,3605.0,64.88999938964844,52.97600173950195,44.48108673095703
2019-07-25,3742.0,63.880001068115234,45.763999938964844,43.16651916503906
2019-07-26,3769.0,63.630001068115234,45.608001708984375,43.58727264404297
2019-07-29,3681.0,63.91999816894531,47.15399932861328,43.52503967285156
2019-07-30,3530.0,62.119998931884766,48.45199966430664,43.681888580322266
2019-07-31,3534.0,62.130001068115234,48.321998596191406,42.00630569458008
2019-08-01,3550.0,61.9900016784668,46.77000045776367,41.06022262573242
2019-08-02,3587.0,61.31999969482422,46.86800003051758,40.131561279296875
2019-08-05,3447.0,60.43000030517578,45.66400146484375,37.54227066040039
2019-08-06,3453.0,60.91999816894531,46.150001525878906,37.930667877197266
2019-08-07,3477.0,61.560001373291016,46.683998107910156,38.31407928466797
2019-08-08,3530.0,61.630001068115234,47.65999984741211,39.402076721191406
2019-08-09,3457.0,60.0,47.00199890136719,38.38627624511719
2019-08-12,3455.0,60.0,45.801998138427734,37.70658874511719
2019-08-13,3460.0,60.02000045776367,47.0,38.85185241699219
2019-08-14,3339.0,59.04999923706055,43.92399978637695,37.36301803588867
2019-08-15,3389.0,58.380001068115234,43.12799835205078,37.03935241699219
2019-08-16,3419.0,57.970001220703125,43.987998962402344,39.725746154785156
2019-08-19,3438.0,58.470001220703125,45.36600112915039,42.519195556640625
2019-08-20,3421.0,57.04999923706055,45.172000885009766,41.79468536376953
2019-08-21,3421.0,56.90999984741211,44.16600036621094,42.6312255859375
2019-08-22,3435.0,57.040000915527344,44.43000030517578,42.69346618652344
2019-08-23,3553.0,56.869998931884766,42.279998779296875,40.44277572631836
2019-08-27,3639.0,57.130001068115234,42.816001892089844,40.2834358215332
2019-08-28,3612.0,56.75,43.11800003051758,40.17876434326172
2019-08-29,3625.0,57.5,44.34199905395508,41.619239807128906
2019-08-30,3596.0,57.29999923706055,45.12200164794922,41.746337890625
2019-09-02,3582.0,,,
2019-09-03,3554.0,57.66999816894531,45.00199890136719,40.91394805908203
2019-09-04,3538.0,57.970001220703125,44.13600158691406,42.057865142822266
2019-09-05,3649.0,58.849998474121094,45.91600036621094,44.79426574707031
2019-09-06,3610.0,59.63999938964844,45.4900016784668,44.52261734008789
2019-09-09,3522.0,60.15999984741211,46.358001708984375,44.983673095703125
2019-09-10,3505.0,61.849998474121094,47.108001708984375,45.65156555175781
2019-09-11,3558.0,63.13999938964844,49.41999816894531,45.93817138671875
2019-09-12,3517.0,61.0,49.17399978637695,45.9232177734375
2019-09-13,3549.0,63.43000030517578,49.040000915527344,45.3425407409668
2019-09-16,3372.0,62.900001525878906,48.5620002746582,44.911399841308594
2019-09-17,3419.0,62.130001068115234,48.95800018310547,45.12572479248047
2019-09-18,3520.0,62.25,48.698001861572266,44.85407638549805
2019-09-19,3591.0,62.470001220703125,49.31999969482422,44.096458435058594
2019-09-20,3581.0,62.970001220703125,48.124000549316406,43.037288665771484
2019-09-23,3532.0,64.22000122070312,48.24599838256836,43.57310104370117
2019-09-24,3585.0,64.80000305175781,44.641998291015625,42.997406005859375
2019-09-25,3583.0,65.05999755859375,45.7400016784668,44.417945861816406
2019-09-26,3584.0,65.25,48.512001037597656,44.19614028930664
2019-09-27,3612.0,65.41000366210938,48.42599868774414,42.805511474609375
2019-09-30,3615.0,66.37999725341797,48.17399978637695,43.38120651245117
2019-10-01,3642.0,66.36000061035156,48.9379997253418,43.3637580871582
2019-10-02,3542.0,65.79000091552734,48.625999450683594,43.12451171875
2019-10-03,3506.0,66.20999908447266,46.60599899291992,45.1855354309082
2019-10-04,3525.0,66.19999694824219,46.2859992980957,45.35002136230469
2019-10-07,3572.0,67.93000030517578,47.54399871826172,45.93817138671875
2019-10-08,3553.0,66.01000213623047,48.0099983215332,44.16872787475586
2019-10-09,3625.0,68.80000305175781,48.90599822998047,45.0360107421875
2019-10-10,3604.0,69.33999633789062,48.948001861572266,45.61418914794922
2019-10-11,3731.0,73.58000183105469,49.577999114990234,46.35187530517578
2019-10-14,3761.0,73.01000213623047,51.391998291015625,46.486454010009766
2019-10-15,3902.0,74.19000244140625,51.577999114990234,48.938743591308594
2019-10-16,3844.0,72.48999786376953,51.95000076293945,48.40043258666992
2019-10-17,3845.0,74.37000274658203,52.39400100708008,48.420372009277344
2019-10-18,3886.0,72.95999908447266,51.38999938964844,47.47334289550781
2019-10-21,3862.0,74.37999725341797,50.70000076293945,48.849021911621094
2019-10-22,3827.0,73.33000183105469,51.11600112915039,48.74933624267578
2019-10-23,3800.0,74.23999786376953,50.93600082397461,48.61974334716797
2019-10-24,3708.0,74.08000183105469,59.93600082397461,49.06086349487305
2019-10-25,3720.0,73.70999908447266,65.6259994506836,50.97484588623047
2019-10-28,3735.0,74.0199966430664,65.54199981689453,51.535579681396484
2019-10-29,3771.0,73.8499984741211,63.24399948120117,50.57111358642578
2019-10-30,3807.0,75.02999877929688,63.00199890136719,50.59104919433594
2019-10-31,3814.0,74.63999938964844,62.98400115966797,50.09760284423828
2019-11-01,3848.0,76.6500015258789,62.6619987487793,50.48887634277344
2019-11-04,3904.0,83.3499984741211,63.49399948120117,52.46017837524414
2019-11-05,3909.0,82.55999755859375,63.444000244140625,52.23837661743164
2019-11-06,3912.0,83.75,65.31600189208984,51.74492645263672
2019-11-07,3935.0,85.12000274658203,67.10800170898438,51.921875
2019-11-08,3899.0,85.20999908447266,67.4280014038086,51.782310485839844
2019-11-11,3892.0,85.3499984741211,69.01799774169922,51.881996154785156
2019-11-12,3871.0,85.51000213623047,69.98600006103516,52.23837661743164
2019-11-13,3750.0,85.30999755859375,69.22200012207031,51.979190826416016
2019-11-14,3819.0,85.36000061035156,69.87000274658203,52.283233642578125
2019-11-15,3910.0,86.01000213623047,70.43399810791016,50.88762283325195
2019-11-18,3872.0,85.7699966430664,69.99800109863281,52.903785705566406
2019-11-19,3870.0,86.27999877929688,71.90399932861328,51.83464431762695
2019-11-20,3875.0,84.8499984741211,70.44400024414062,52.62964630126953
2019-11-21,3900.0,83.66999816894531,70.96600341796875,52.38042449951172
2019-11-22,3890.0,83.44999694824219,66.60800170898438,52.557373046875
2019-11-25,3922.0,83.5,67.26799774169922,55.129295349121094
2019-11-26,3898.0,83.98999786376953,65.78399658203125,54.0800895690918
2019-11-27,3905.0,84.02999877929688,66.25800323486328,54.42924880981445
2019-11-28,3947.0,,,
2019-11-29,3950.0,83.31999969482422,65.98799896240234,54.05514907836914
2019-12-02,3949.0,82.66000366210938,66.9739990234375,52.187137603759766
2019-12-03,3927.0,83.19999694824219,67.23999786376953,51.790592193603516
2019-12-04,3935.0,83.97000122070312,66.60600280761719,52.22953414916992
2019-12-05,3910.0,84.4800033569336,66.0739974975586,52.059940338134766
2019-12-06,3955.0,85.70999908447266,67.1780014038086,52.91538619995117
2019-12-09,3934.0,84.2300033569336,67.90599822998047,52.91538619995117
2019-12-10,3883.0,83.91999816894531,69.76799774169922,53.36680221557617
2019-12-11,3855.0,84.5,70.54000091552734,54.20478439331055
2019-12-12,3870.0,84.3499984741211,71.93599700927734,55.883262634277344
2019-12-13,4013.0,87.30999755859375,71.6780014038086,55.863304138183594
2019-12-16,3979.0,87.61000061035156,76.30000305175781,56.15260314941406
2019-12-17,3994.0,86.8499984741211,75.7979965209961,56.935726165771484
2019-12-18,3967.0,86.87999725341797,78.62999725341797,57.23999786376953
2019-12-19,3990.0,87.83000183105469,80.80799865722656,58.723934173583984
2019-12-20,3980.0,87.02999877929688,81.11799621582031,59.6990852355957
2019-12-23,3960.0,86.47000122070312,83.84400177001953,59.561927795410156
2019-12-24,3925.0,86.51000213623047,85.05000305175781,59.51204299926758
2019-12-27,3940.0,87.0199966430664,86.07599639892578,59.07558822631836
2019-12-30,3896.0,87.41000366210938,82.94000244140625,57.94081497192383
2019-12-31,3895.0,87.61000061035156,83.66600036621094,58.68403244018555
2020-01-02,3990.0,89.26000213623047,86.052001953125,59.83376693725586
2020-01-03,3896.0,87.69999694824219,88.60199737548828,58.87607192993164
2020-01-06,3784.0,86.8499984741211,90.30799865722656,59.12297439575195
2020-01-07,3836.0,88.37999725341797,93.81199645996094,59.8387565612793
2020-01-08,3775.0,89.12000274658203,98.4280014038086,59.950984954833984
2020-01-09,3858.0,90.0,96.26799774169922,60.60940170288086
2020-01-10,4119.0,96.18000030517578,95.62999725341797,60.93362045288086
2020-01-13,4284.0,94.79000091552734,104.97200012207031,62.84403610229492
2020-01-14,4329.0,93.8499984741211,107.58399963378906,61.67185592651367
2020-01-15,4209.0,92.26000213623047,103.69999694824219,61.24537658691406
2020-01-16,4210.0,93.08999633789062,102.697998046875,62.0833625793457
